8142000,"A bedbug trap having a base with an outer wall that may be formed as an angled ramp having a relatively shallow angle that leads to an entryway, and an inner wall extending from the outer wall that may be formed as an angled chute having a relatively steep angle. The ramp may be textured or otherwise skid-resistant, and the chute is smooth. A catch container attaches underneath the base and has a floor spaced away from the chute. A source of attractant, for example, an insulated container containing dry ice, rests on the base such that at least a portion of attractant from the container will flow toward the top of the ramp. A cover may attach to the base, enclosing the insulated container."
8142001,"The weapon sights can be used simultaneously in conjunction with another optical sight and can be mounted on the same weapon accessory rail as the other optical sight. The weapon sights include a front sight and a rear sight that detachably mount to the weapon's accessory rail, but are cantilevered and off-set so that they do not interfere with the optical sight mounted to the same accessory rail. The cantilevered configuration and off-set orientation of the rear sight assembly and the front sight post also allow the shooter to transition quickly between the weapon sight of this invention and an optical sight by simply canting the weapon 45 degrees to bring the desired sight on target and into the vertical of the weapon."
8142002,"A process is disclosed for preparing fluidizable particles of a biomass/catalyst composite material. The process comprises the steps of (i) providing a particulate, solid biomass material; (ii) forming a composite of the biomass material and a catalytic material; (iii) subjecting the biomass material to a thermal treatment at a torrefaction temperature at or above 200° C., and low enough to avoid significant conversion of the biomass material to liquid conversion products; and (iv) forming fluidizable particles from the biomass material. Step (ii) may be carried out before or after step (iii)."
8142003,"Disclosed are heatable enclosures useful in treating materials for eradication of pests. Specifically, a heating layer which can be fitted or retrofitted into a numerous and wide variety of containers and enclosures, such as suitcases, boxes, trucks and trailers, which are operable to heat the enclosed space of the container to treat heatable materials over a period of time to eradicate pests. Heating films can be utilized that are inexpensive and lightweight."
8142004,"A photograph retention assembly, for holding one or more photographs, includes a retention member that includes a pair of opposed retention fingers. The retention fingers are moveable between an open configuration to receive one or more photographs therebetween and a closed configuration to retain the one or more photographs therebetween. Each retention finger includes a corresponding arm. Movement of one arm relative to the other arm moves the fingers between the open and closed configurations. The photograph retention assembly also includes a mount member that has an engagement formation. The engagement formation is cooperable with at least one arm to selectively secure the retention member and the mount member to one another."
8142005,"The invention relates to a conveying system for moving containers (<b>14</b>), the conveying system (<b>4</b>) comprising an inclined track (<b>8</b>) and a conveying device (<b>24</b>), where the track (<b>8</b>) has an container inlet (<b>11</b>) at the bottom (<b>12</b>) and an container outlet (<b>15</b>) at the top (<b>16</b>) and where the conveying device (<b>24</b>) is arranged to travel down (R) the track (<b>8</b>) and comprises a container moving unit (<b>54</b>) which after passage below a container (<b>14</b>) moves the container (<b>14</b>) one step up (L) the track (<b>8</b>), the conveying device (<b>24</b>) thus moving one container (<b>14</b>) at a time one step up (L) the track (<b>8</b>) during the downward (R) travel of the conveying device (<b>24</b>). The invention also relates to a tower structure (<b>2</b>) comprising a container conveying system (<b>4</b>), and a method for conveying containers (<b>14</b>) with a conveying system (<b>4</b>)."
8142006,"A mobile biodiesel production facility comprising a shear mixer, a centrifuge, a control unit, and a plurality of pumps needed to pump the feedstocks and reactants. Upon mixing, the feedstock and reactant mixture becomes a reaction product. A residence tank collects the reaction product, where it rests for some time and self-converts to a residence product. The residence product is then pumped to the centrifuge, where the centrifuge separates the residence product into biodiesel and a heavy phase product. The control unit coordinates the operations of the shear mixer, centrifuge, and plurality of pumps."
8142007,"The invention relates to the improvement of the fuel-properties of biomass in an integrated manner to facilitate storage, shipping and applicability thereof. In the process, biomass (<b>6</b>) is thermally treated within a combustion process to cause partial torrefaction of the organic matter present in biomass, thus yielding components inert to biological decomposition processes. Constituents (<b>10</b>) separated in gaseous form are utilized as fuel, while the thermally treated biomass (<b>8</b>) remaining in the solid form is utilized in a separate process."
8142008,"A locking prison door movement for mounting above a prison door adjacent a prison cell for transporting and locking the prison door includes a support frame and a movable carriage mounted to the support frame for reciprocating motion relative to the support frame. A drop bar extends downwardly toward the floor of the prison and is movable between a raised unlocked position and a lowered lock position in which a lower portion of the drop bar is secured adjacent the floor of the prison. An upper lock bar is movable between a first locked position securing the movable carriage in place and a second unlocked position allowing motion of the movable carriage. A cam mechanism is provided for moving the upper lock bar and the drop bar between their locked and unlocked and is operated by the reciprocating motion of the movable carriage such that the reciprocating motion of the movable carriage causes the locking and unlocking of the drop bar and the upper lock bar. The cam bar is coupled to the movable carriage in such a way that for a portion of the motion of the cam bar the cam bar and the movable carriage move together, and for some other portion of the motion of the cam bar, the cam bar continues its motion while the movable carriage remains stationary, and wherein motion of the cam bar while the movable carriage is stationary causes the locking and unlocking of the one or more locks. The upper lock bar is not visible or accessible to a prisoner, but instead is concealed within the cabinet."
8142009,"An animal trap for restraining animals, such as raccoons. The trap includes a hollow body having an entrance opening, an external and an internal grip member spaced apart along a longitudinal axis of the body, both having a V-shape, and a biased restraint member having a V-shape and adapted to move towards the grip members when released to engage an extremity of an animal inserted through the entrance opening. Two interchangeable trigger assemblies are each adapted to restrain the restraint member until proper engagement with a respective trigger member. The first trigger assembly releases the restraint member via a first directional force or an opposite second directional force applied to a first trigger member. The second trigger assembly releases the restraint member via only the first directional force applied to a second trigger member. A ground stake having jagged teeth and a swivel chain may be used for anchoring."
8142010,"Transgenic plants, transgenic plant material, and transgenic plant cells for the improved synthesis of polyhydroxyalkanoates, preferably poly(3-hydroxybutyrate) (also referred to as PHB), have been developed. In one embodiment, carbon flow is modulated to increase production of PHB. Preferred plants that can be genetically engineered to produce PHB include plants that produce a large amount of lignocellulosic biomass that can be converted into biofuels, such as switchgrass, <i>Miscanthus, Sorghum</i>, sugarcane, millets, Napier grass and other forage and turf grasses. An exemplary plant that can be genetically engineered to produce PHB and produces lignocellulosic biomass is switchgrass, <i>Panicum virgatum </i>L. A preferred cultivar of switchgrass is Alamo. Other suitable cultivars of switchgrass include, but are not limited to, Blackwell, Kanlow, Nebraska 28, Pathfinder, Cave-in-Rock, Shelter and Trailblazer."
8142011,"A diesel fuel lubricant as a replacement for sulfur lubrication in Ultra-Low and Low Sulfur Diesel fuels, the process for producing said lubricant, and the method of using said lubricant. This lubricant comprises alpha-olefins; low odor aromatic solvents; and at least one a base oil selected from the base oil group consisting of hydroisomerized high base oils and HT Severe Hydro-cracked Base Oils; as well as other ingredients. Also disclosed is a method for producing this lubricant."
8142012,"The present invention relates to processes for hydromethanating a carbonaceous feedstock to a fines-depleted methane-enriched synthesis gas, with recycle of recovered particulate fines back into a specified portion of a hydromethanation reactor."
8142013,"A flange engaging strip is provided for engaging a vehicle flange, wherein the flange has a varying thickness along a longitudinal dimension. The flange engaging strip has a closed end and projecting limbs and can include a carrier having a corresponding base and projecting legs that define a constant combined cross sectional length, wherein the cross sectional length of the closed end varies corresponding to the thickness of the flange along a longitudinal dimension of the flange engaging strip."
8142014,"Method and apparatus for growing plants in vertical stacks by providing vertically stacked, interconnected pairs of plant platforms and light trays carrying growth promoting light sources. Each light tray is suspended below the underside of the next above plant platform. The stack is vertically raised in succession whereby the plant platforms are suspended and vertically spaced from each other. Thereafter, plants are placed between suspended platforms under the light trays which are regulating during periods of plant growth and non-growth."
8142015,"A planter includes a concave container and a separate rim, both formed from a thermoplastic material. The container has a brim extending radially outward from an upper portion of the container. A vertical wall extends upward from the brim and has exterior flanges and grooves formed on its outer surface. The rim has a top wall with outer and inner side walls extending downward from its edges. Interior flanges and grooves formed on the inner surface of the outer rim wall are configured to engage the exterior flanges and grooves on the outer surface of the container vertical wall such that the rim can be secured onto the upper end of the container. The upper surface of the brim of the container comprises a stop inward of the vertical wall such that when the rim is advanced onto the upper end of the container, a lower portion of the inner rim wall confronts the stop to inhibit further advancement."
8142016,"A grate access floor panel comprising a support frame and a plurality of vanes supported by the frame, each of the plurality of vanes having an upstream end and a downstream end with respect to a direction of airflow across the plurality of vanes and faces that extend between the upstream and downstream ends, wherein at least some of the vanes have openings that extend through the faces thereof and have angled tips."
8142017,"A door safety device includes an elongated flexible member having an upper portion coupled to a hinge, a hinged edge of the door, or a door jamb at or proximate to a hinge axis. An object is fastened to a lower portion of the elongated flexible member. The object hangs from the elongated flexible member when the door is closed, and swings into a gap between the hinged edge of the door and the door jamb when the door is opened, thereby preventing closure of the door and accidental pinching of fingers of babies or infants in the gap. The object may be releasably held on a raised door stop portion of the door jamb."
8142018,A shower door assembly is provided that includes a frame mountable at an opening of a shower enclosure. The shower door assembly also includes a door panel movably mounted to the frame and configured to close off a first portion of the enclosure opening. The shower door assembly further includes a storage unit movably mounted to the frame and configured to close off a second portion of the enclosure opening. The storage unit has at least one shelf accessible at least from inside the shower enclosure.
8142019,"A photovoltaic module includes a photovoltaic element, and a substrate coupled to the photovoltaic element comprising an amorphous phase material, wherein the substrate comprises a compression region abutting an external surface of the substrate. Additionally, the compression region extends for an average depth into the substrate of at least about 50 microns."
8142020,"Tools for conditioning chemical mechanical planarization (CMP) pads comprise a substrate with abrasive particles coupled to at least one surface. The tools can have various particle and bond configurations. For instance, abrasive particles may be bonded (e.g., brazed or other metal bond technique) to one side, or to front and back sides. Alternatively, abrasive particles are bonded to a front side, and filler particles coupled to a back side. The abrasive particles can form a pattern (e.g., hexagonal) and have particle sizes that are sufficiently small to penetrate pores of a CMP pad during conditioning, leading to fewer defects on wafers polished with the conditioned CMP pad. Grain bonding can be accomplished using brazing films, although other metal bonds may be used as well. Also, balanced bond material (e.g., braze on both sides) allows for low out-of-flatness value."
8142021,"A glass run channel for a vehicle door window opening includes first and second mutually spaced legs having relatively high hardness, a trim lip comprising a member having relatively high hardness and a relatively soft laminate covering a surface of the member. The trim lip includes a hard low friction ramp on a reverse facing lip. The trim lip incorporates a low durometer bead at the door surface interference and a low durometer interface to the high hardness leg, allowing the trim lip to operate independently from the inboard leg."
8142022,A prop assembly has interior and exterior members. Each member includes a plate with distal and proximal surfaces and attachment components on the distal surface of the interior member. The distal surface of the interior member is adapted to be secured to a support surface. The interior member includes a cylindrical tube with threads. The exterior member includes a cylindrical tube with threads. The threads of the tubes are rotatable with respect to each other. In this manner the distance between the distal surfaces is adjusted.
8142023,An inflatable insulator covers an associated attic access hatch to prevent a transfer of heat from a first indoor environment maintaining temperature control and a second indoor environment not maintaining temperature control. The insulator includes at least one air chamber adapted to contain a volume of stationary air. Impermeable layers define the air chamber. Sidewalls extending from a generally planar top wall to remove the impermeable layers from a direct contact with the access hatch.
8142024,"A guide lug <b>3</b>, lateral side temporarily fixing claws <b>4</b><i>a</i>, and slit side temporarily fixing claws <b>4</b><i>b </i>are hooked on a flat-cable insertion opening opened in a sheet metal casing to thereby temporarily fix a lid <b>1</b> with the lid half-opened. When the lid <b>1</b> in a half-opened state is adapted as a guide, a flat cable is inserted into a slit <b>5</b> from the inside of the casing and pulled out to the outside of the casing. The pulled out flat cable is pinched between a flange <b>8</b> of the lid <b>1</b> and the peripheral face of the flat-cable insertion opening to be screwed."
8142025,"A catalyst system including at least one metal and an oxide support, said oxide support including at least one of Al<sub>2</sub>O<sub>3</sub>, Mn<sub>x</sub>O<sub>y</sub>, MgO, ZrO<sub>2</sub>, and La<sub>2</sub>O<sub>3</sub>, or any mixtures thereof; said catalyst being suitable for catalyzing at least one reaction under supercritical water conditions is disclosed. Additionally, a system for producing a high-pressure product gas under super-critical water conditions is provided. The system includes a pressure reactor accommodating a feed mixture of water and organic matter; a solar radiation concentrating system heating the pressure reactor and elevating the temperature and the pressure of the mixture to about the water critical temperature point and pressure point or higher. The reactor is configured and operable to enable a supercritical water process of the mixture to occur therein for conversion of the organic matter and producing a high-pressure product fuel gas."
8142026,"The present invention relates to an agricultural system including a baling device that includes a bale forming means to form a bale including a pivotable rear flap to open a baling chamber in which the bale can be formed, and a wrapping device to wrap the bale in wrapping material, the wrapping device including a wrapping table to support the bale during wrapping and wrapping means, the wrapping means including one or more movable parts to be rotated during wrapping along a trajectory around the bale supported on the wrapping table, wherein the wrapping device is partially located below the baling device, wherein the trajectory of the one or more moving parts of the wrapping device and a trajectory of the pivotable rear flap of the baling device are non-overlapping."
8142027,"The foldable habitation has a foldable roof with a central section which can be folded into a generally flat configuration for transportation and storage, and which can be automatically deployed into a chevron shape upon deploying lateral sections of the roof. A novel method of handling a foldable habitation is also disclosed."
8142028,"The disclosure relates to a method and apparatus for manufacturing a package with a rigid or semi-rigid container and a polymeric or plastic header with a reclosure, such as a zipper. The rigid or semi-rigid container is typically provided in a stack of flat containers. The header is sealed, glued or otherwise secured to the containers. The container, typically inverted, is filled, and the bottom is formed by folding and sealing the bottom portion of the container."
8142029,"In accordance with the present invention there is provided a force-resisting device for transmitting forces and dissipating and absorbing energy across a discontinuous structural element of a structure. The device includes at least one active element, the active element having defined force versus deflection properties and able to transmit force and dissipate and absorb energy, one end of the active element configured to be connected to a structure, and at least one frame element disposed about a discontinuous structural element, wherein the frame is configured to be connected to a second end of the active element, wherein the active element and the frame element configured to resist forces applied to the structure by transmitting forces across the discontinuous structural element."
8142030,"A method of construction by which the framework of various structures can be erected in a Geodesic manner is proposed. These structures are Geodesic in that they are comprised of a large number of a few identical parts and such that the pressure on the structure is distributed throughout the structure: In this case, the thicker the Dimensions of the parts the greater the strength of the structure. This method uses hollow hexagonal and hollow pentagonal pyramidal frustums fastened together as the main building blocks of the Geodesic structure. These structures mirror the molecular world of the Carbon-60 molecule, the strongest molecule known for it's size. Thus, this proposed method of construction would provide structural enclosures that are immensely strong; such a structural enclosure given a superior quality rating by this method would be immune from the destructive effects of Tornadoes, Hurricanes, and earthquakes."
8142031,"A mounting rail (<b>1</b>) for embedding in a curable construction material (<b>3</b>), e.g. concrete (<b>4</b>), having a support profile (<b>2</b>), such that the support profile (<b>2</b>) has a connection on the outer side thereof and via an embedding region (<b>5</b>) thereof to the curable construction material (<b>3</b>). It should be possible to easily remove the construction material (<b>3</b>) from the mounting rail (<b>1</b>) outside of the embedding region (<b>5</b>) of the mounting rail (<b>1</b>) following hardening of the construction material (<b>3</b>). The support profile (<b>2</b>) having a non-stick coating (<b>7</b>) and/or a non-stick surface outside of the embedding region (<b>5</b>), at least over a part thereof."
8142032,"A method for deploying a security awning that includes repositioning at least one support device for a security awning on a building, wherein the security awning comprises at least one panel, a pivotable mounting, and at least one security interface, and wherein the security awning is at least partially held in place by the at least one support device; pivoting the at least one panel about the pivotable mounting to cover a portion of the building; and coupling the at least one panel to the building by the at least one security interface."
8142033,"A latch jamb security plate in combination with a doorjamb having a front side facing a door opening and a back side opposite the front side. The doorjamb is formed with a latch aperture therethrough for receiving a retractable door latch. The latch jamb security plate comprises a planar plate member fastened to the back side of the doorjamb, and a single latch tongue formed integrally with the planar plate member and extending therefrom into the latch aperture in the doorjamb. The planar plate member has an opening therethrough aligned with the latch aperture in the doorjamb. The opening in the planar plate member has a continuous edge. The latch tongue is configured to extend from only a portion of the edge of the opening in the planar plate member."
8142034,A building structure. A plurality of vertically upright wall panels enclose a defined space. The wall panels are linked together to form a stable structure. A plurality of roof panels cover the enclosed space and are affixed to the wall panels.
8142035,"The present invention provides an apparatus for creating an outer surface effect of a structure wherein at least one wall of the structure defines a support surface, the apparatus comprising means defining a covering surface which overlies the support surface but is movable therefrom, so that a quantity of material to create the outer surface effect can be positioned between the support surface and the covering surface, and wherein the covering surface is in the form of a panel."
8142036,"A modular block apparatus including a block having a top surface, a bottom surface, and a generally cylindrical core passage extending between the top and bottom surfaces, and a locking assembly received in the core passage including a core having a through-bore extending therethrough defining alternating core grooves and lands, a locking rod having an array of alternating rod grooves and lands complementary to the core grooves and lands, and a rod key positioned between the locking rod and the core for retaining the locking rod in engagement with the core."
8142037,"A utility material can include microparticles, an organic binder and an inorganic binder. The microparticles can be present in an amount from about 25 wt % to about 60 wt %, based on wet formulation. The inorganic binder can optionally include sodium silicate. The organic binder can optionally include a vinyl acetate. The utility material can be formed into a variety of different products or building materials, such as wallboard, shear panels. In addition, the building material may be particularly used to attenuate sound."
8142038,Gutter devices for keeping debris out of a gutter are disclosed.
8142039,"The invention relates to a dosing method as well as to a dosing device, in particular for dosing snus or the like, wherein a portion of tobacco (<b>28, 36, 50</b>) is filled into a dosing chamber (<b>17, 18, 19, 59</b>) of a dosing device (<b>10</b>), wherein the portion of tobacco is blown out of the dosing chamber by means of blow-out air and wherein water vapor is added to the blow-out air."
8142040,"An air filter arrangement, an air cleaner assembly including the air filter arrangement and methods of assembly and use are described. An air filter arrangement comprising a serviceable filter cartridge is described. The typical cartridge includes a recessed first flow face and an opposite outwardly projecting second flow face, with a central apex. Features of the cartridge, and an air cleaner for installation into the cartridge, are described."
8142041,"A system for waterproofing a basement or similar structure including a horizontal section disposed on the top surface of the structure's foundation footer, and a vertical section that extends from the horizontal section in communication with the structure's foundation wall. The horizontal section includes a top surface, side walls, and a bottom surface that define a central drainage area, the side walls include lower apertures. The vertical section includes front and back surfaces, the back surface includes an edge having passages in fluid communication with the lower apertures. The vertical section includes an upper flange that protrudes a distance from the back surface such that the lower edge and flange portion abut the interior surface of the foundation wall."
8142042,A vacuum and sealing appliance comprises a heat sealing element for sealing a container during a sealing cycle. A controller controls the temperature of the heat sealing element during the sealing cycle based on a signal from a temperature sensor that senses the real-time temperature of the heat sealing element. A seal indicator light is provided which is lighted during the sealing cycle and extinguished at its completion. The signal from the controller energizes the heating element for a time to heat the sealing element to a pre-determined temperature for sealing the container and initiates a dwell time corresponding to cooling the heating element after sealing the container. Values of the real-time temperatures of the heat sealing element and values of the sealing times and the dwell times that correspond to the values of the real-time temperatures of the heat sealing element are stored in a look-up table.
8142043,"A system for assembling two-sided walls on, through, and around a pre-installed structural steel grid. System wall units have an outer side and an inner side, the outer side being an outer wall surface, the inner side opposing an inner side of one or more wall units on an opposing side of the structural steel grid. Interlock elements extend through spaces in the structural steel grid and connect opposing wall units to prevent separation of the opposing wall units. Installed in courses, the wall units create a continuous void between opposing wall units, such that structural void fill material can be poured into the assembled wall at one or more openings, and the void fill material will fill the continuous void from the top of the wall to the bottom of the wall. Plumbing, electrical, and other building systems can be installed on the steel grid prior to wall assembly."
8142044,A filter holder assembly includes at least one frame having a peripheral wall and an inwardly directed peripheral edge substantially perpendicular to said peripheral wall and adapted to support a filter. At least one cam lock lever is secured to the peripheral wall at a first predetermined distance from the inwardly directed peripheral edge for compressing the filter in the frame and against said inwardly directed peripheral edge. The cam lock lever has a handle portion at one end thereof and a cam head provided with a cam foot at an opposite end thereof. The cam lock lever is rotatable to cause the cam foot to move between an open position and clamping position where the cam foot exerts a compressive force on the filter.
8142045,"A channel beam used in building construction of sub-decks is described. The channel beam essentially formed from a steel sheet that is bent in a C-shaped cross-section possessing a web having bends, thus forming an upper flange and a lower flange. The channel beam extending in length along the C-shaped cross-section. A ceramic coating essentially encapsulates the channel beam whereby the sheet metal of the channel beam is essentially encapsulated by the ceramic coating prior to being bent in the C-shaped cross-section."
8142046,"A method and an apparatus for hot-fill or cold fill sterilization of a container containing both a liquid and solid inclusions. The method and apparatus each prevent the inclusions from agglomerating in any area of the container, such as the container closure, thus allowing the liquid to contact the interior surfaces of the container for a time sufficient to achieve sterilization of the entire container. The filled container is subjected to an inversion sequence typically including alternating between inverting the container to an angle of about 60 degrees from vertical and an angle of about 140 degrees from vertical, over a time period of at least 30 seconds. The apparatus includes a means for conveying containers, configured to subject the containers to a series of angles as the containers are conveyed, as well as an enclosure for preventing the containers from falling off of the conveying means."
8142047,"A filter unit and method for removing grease, oil and other particulates from air, for example, in a kitchen environment. The filter unit includes a housing having an upstream side, an downstream side, and a cavity therebetween, a heat exchanger disposed within the cavity and comprising at least two parallel tubes, at least one entrance aperture disposed on the upstream side of the housing and defined by at least one fin, at least one baffle disposed on the downstream side of the housing so as to be oppositely disposed from the at least one entrance aperture, and at least one exit aperture disposed on the downstream side of the housing adjacent the at least one baffle. The baffle and fin define at least one S-shaped flow path through the housing, and the flow path routes air around a downstream side of a first of the at least two tubes and then around an upstream side of a second of the at least two tubes."
8142048,"A filter is disclosed herein, the filter having: a plurality of sheets of filter media, each sheet of filter media having an inlet end and an outlet end, wherein each of the plurality of sheets of filter media has a first layer of filtration media thermoformed to have a plurality of channels, the first layer having an upper surface and a lower surface; a second layer of filtration media sonically welded to a portion of to the first layer of filtration media after the first layer is formed with the plurality of channels, wherein at least one edge of the first layer is not sonically welded to at least one edge of the second layer, and wherein the sheet of filtration media has a plurality of fluid channels each having an inlet opening at the at least one edge of the first layer and the second layer and a sealed end at another end of the sheet; wherein each of the plurality of sheets of filter media are secured together by a strip of adhesive located between each upper surface of each first layer facing the second layer of another sheet of filter media stacked upon the upper surface of the first layer of the filtration media; and wherein each of the plurality of fluid channels are also in fluid communication with at least one other of the plurality of fluid channels through an opening located between the at least one edge of the first layer and the second layer and the sealed end."
8142049,"An agricultural machine including a carrying vehicle and plural work units configured to cut a standing product. The agricultural machine includes at least two front work units arranged, during work and viewed in a direction of forward travel of the carrying vehicle, at the front of the carrying vehicle, and at least two lateral work units arranged, during work, on either side of a work area of the front work units. The front work units and the lateral work units can advantageously be moved with respect to the carrying vehicle to occupy a transport position or a work position."
8142050,"A mower having a cutting deck for cutting grass has four drive wheels arranged in a square or rectangular configuration on the mower's frame. Four wheel drive and four wheel steering are employed with the drive wheels. The four wheel drive is provided by a hydraulic drive system that employs a pair of identical serial circuits which have their own pumps with each pump serially sending its output through a rear drive motor and a front drive motor that are catty-corner to one another on the frame, i.e. are on opposite sides of the motor. Various flow crossover paths and flow recirculation paths are provided in the serial circuits to ensure the drive motors receive adequate flow in maximum turns of the mower. The flow recirculation paths around a pair of drive motors at one end of the frame are shut off during reverse and during braking so that all drive motors retain hydraulic braking in these conditions."
8142051,"A method for producing a metallic honeycomb body from metallic layers with channels through which an exhaust gas stream can flow, includes providing the honeycomb body with a coating. Such honeycomb bodies are used in exhaust gas systems of preferably mobile internal combustion engines as catalyst carrier bodies, filters, mixers and/or adsorbers. The coating is provided in a two-stage application and enables the production of exceptionally advantageous coated metallic honeycomb bodies, which are distinguished by a large coating surface and a low flow resistance. At the same time, an exceptionally large surface enlargement is provided in the honeycomb body while using a smaller amount of coating. A honeycomb body is also provided."
8142052,"A machine for forming a bale including a plurality of bags includes a conveyor for conveying each of the bags to an inlet opening. A film feeder is positioned adjacent the inlet opening, along with a former for forming a sleeve from the film adjacent to the inlet opening. Means for pushing, such as a pusher, is provided for pushing the bags into the sleeve. Related methods are also disclosed."
8142053,"A dispensing system for administration of medicaments during a medicament dosage regime and comprising: (i) a tray comprising an interconnected array of compartments, each compartment being dimensioned to accommodate therein a plurality of medicaments; and (ii) a closure for the compartments arranged so that the closure and the compartments form a series of sealed containers for holding medicaments; the compartments and the closure therefor being arranged so that each sealed container is frangible from the interconnected array so that a sealed container may be removed from the array."
8142054,"A crop lifter for attachment to a cutting header includes a lifter member adapted for attachment to the header and a lifting finger attached to the lifter member by a quick-attach mechanism such that a leading end of the lifting finger is ahead of and below the knife. The lifting finger is structurally weak compared to the lifting member such that the lifting finger will readily move when striking an obstruction, thereby preventing damage to the lifter member or header. The crop lifter or similar crop accessory can have a latch member at a rear end thereof, and a cooperating latch member attached to the header. The accessory latches to the header and a releasable latch lock prevents forward movement of the accessory that would disengage the latch."
8142055,"A heat exchange system for use in fluid operated equipment to provide air and working fluid heat exchanges to cool the working fluid in airstreams on a stream side of a wall. An actuator is mounted to be substantially located on a side of the wall opposite the stream side thereof having a positionable motion effector. A heat exchanger core having a plurality of passageway structures therein to enable providing the working fluid to, and removal therefrom. The heat exchanger core is mounted on the motion effector so as to be extendable and retractable thereby through the opening for selected distances into that region to be occupied by the airstreams."
8142056,"An air cleaner includes a housing and an air filter element. An endcap of the air filter element provides a removable cover for the housing. The endcap includes removal, insertion, orientation, and retention structure and methods for same. A clamping arrangement is provided with minimal space requirements."
8142057,"In some implementations a propulsion system includes a thrust chamber comprised of a combustion chamber and an expansion nozzle. The thrust chamber has an interior and exterior surfaces and a main propellant injector mounted to the thrust chamber to inject an oxidizer and a fuel into the interior of the thrust chamber. The total fluid flowing to the rocket engine is compromised of oxidizer, fuel, internal film coolant, and external convective coolant. The internal film coolant ranges from about 1% to about 10% of the total fluid. Reduced coolant tubing circumscribes the exterior of the thrust chamber to circulate an external convective coolant, and a nozzle film coolant manifold mounted to the expansion nozzle injects the external convective coolant onto the interior wall of the expansion nozzle, the external convective coolant being about 1% to about 10% of the total fluid flow to the thrust chamber."
8142058,"The fastener fitting (<b>40</b>) has a first fastener zone (<b>42</b>) for fastening to an element (<b>24</b>) of the deployment mechanism. This fastener fitting (<b>40</b>) has two longitudinal arms (<b>46</b>A, <b>46</b>B) that extend substantially in parallel and in the same direction from the first fastener zone (<b>42</b>). The free ends of these arms that are remote from the first fastener zone are separate, with each arm being provided with a distinct fastener surface (<b>48</b>A, <b>48</b>B), these respective fastener surfaces together forming the second fastener zone."
8142059,"An exhaust gas after treatment system for an internal combustion engine comprises an oxidation catalyst device having a first substrate, a heater, and a second substrate disposed serially between the inlet and the outlet. A hydrocarbon supply is connected to and is in fluid communication with the exhaust system upstream of the oxidation catalyst device for delivery of a hydrocarbon thereto. The heater is configured to oxidize the hydrocarbon therein and to raise the temperature of the second substrate and exhaust gas passing therethrough."
8142060,"A method for monitoring a pollutant conversion capacity of a catalytically coated, oxidizing exhaust gas after-treatment component in an exhaust gas system of an internal combustion engine, wherein a capacity of the catalytic coating of the exhaust gas after-treatment component for oxidizing NO to NO<sub>2 </sub>is ascertained from the degree of efficiency of a downstream SCR catalytic converter, characterized in that operating conditions for said exhaust gas after-treatment component are set such that the effects on the SCR catalytic converter are maximized."
8142061,"An exhaust aftertreatment system that receives an exhaust flow from a lean-burn engine and a method for treating the exhaust flow are described. The exhaust aftertreatment system may include a three-way-catalyst, an oxidation catalyst, and a NH<sub>3</sub>—SCR catalyst. The three-way-catalyst passively generates NH<sub>3 </sub>from native NO<sub>X </sub>contained in the exhaust flow when an A/F mixture supplied to the engine is cycled from lean to rich. The generated NH<sub>3 </sub>is then stored in the NH<sub>3</sub>—SCR catalyst to facilitate NO<sub>X </sub>reduction when the A/F mixture supplied to the engine is cycled back to lean. The oxidation catalyst is located upstream of the NH<sub>3</sub>—SCR catalyst and operates to lower the NO to NO<sub>2 </sub>molar ratio of the NO<sub>X </sub>fed to the NH<sub>3</sub>—SCR catalyst. The oxidation catalyst comprises perovskite oxide particles."
8142062,"An agricultural machine including a carrying vehicle and plural work units configured to cut a standing product. The agricultural machine includes at least two front work units arranged, during work and viewed in a direction of forward travel of the carrying vehicle, at the front of the carrying vehicle, and at least two lateral work units arranged, during work, on either side of a work area of the front work units. The front work units and the lateral work units can advantageously be moved with respect to the carrying vehicle to occupy a transport position or a work position."
8142063,"The present invention relates to an air filter pack frame constituted of four profiled elements being held together by angle pieces and surrounding an opening there between, in which a pack of pleated filter medium is intended to be mounted, said profiled elements having a front side, which when a pack of filter medium is mounted in the frame is adjacent to an inlet side thereof, and a rear side, which when a pack of filter medium is mounted in the frame is adjacent to an outlet side thereof. According to the invention an inwardly open sealing channel extends along each profiled elements in the front end thereof."
8142064,"A vehicle includes an engine, an exhaust system having a selective catalytic reduction (SCR) device, a NOx sensor, and first and second controllers. The first controller compares estimated NOx levels from an SCR model to actual levels from the sensor, and updates the SCR model when the values differ from each other. The second controller evaluates an updating frequency of the SCR model, and executes a control action when the frequency is excessive. A control system includes the sensor and two controllers noted above. A method of diagnosing the exhaust system includes measuring NOx gasses downstream of the SCR device, updating the SCR model when the deviation is present between estimated and measured NOx levels, comparing estimated ammonia (NH<sub>3</sub>) storage levels from the SCR model to modeled or estimated upper and lower NH<sub>3 </sub>storage level boundaries to determine excessive updating, and setting a diagnostic code when excessive updating is present."
8142065,The present application provides a lubricating oil varnish mitigation system for a turbine engine. The lubricating oil varnish mitigation system may include a lubricating oil circuit with a lubricating oil therein and a hydraulic oil circuit separate from the lubricating oil circuit with a hydraulic oil therein.
